id,flag_tsunami,year,month,day,hour,minute,second,focal_depth,eq_primary,eq_mag_mw,eq_mag_ms,eq_mag_mb,intensity,country,state,location_name,latitude,longitude,region_code,injuries,injuries_description,damage_millions_dollars,damage_description,total_injuries,total_injuries_description,total_damage_millions_dollars,total_damage_description
6520.0,Tsu,1856.0,8.0,4.0,,,,,7.5,,7.5,,,HONDURAS,,HONDURAS:  COAST,16.0,-88.0,90,,,,3,,,,3
1924.0,No,1852.0,1.0,24.0,,,,,,,,,,PAKISTAN,,"PAKISTAN:  UPPER SINDH, FORT KAHAN, MURREE HILLS",27.7,68.8,60,,,,3,,,,3
5097.0,No,1986.0,5.0,15.0,14.0,38.0,9.2,18.0,5.2,,,5.2,,PAKISTAN,,"PAKISTAN:  BARKHAM, MATAKARI, HAMTAROT",29.627,69.363,60,,,,3,,,,3
5661.0,No,2002.0,11.0,1.0,22.0,9.0,29.2,33.0,5.4,5.4,5.3,5.3,,PAKISTAN,,PAKISTAN:  GILGIT,35.516999999999996,74.654,60,40.0,1,,3,40.0,1,,3
5664.0,No,2002.0,11.0,20.0,21.0,32.0,30.8,33.0,6.3,6.3,6.5,5.7,,PAKISTAN,,"PAKISTAN:  DASHKIN, DOIAN, MUSHKIN",35.414,74.515,60,40.0,1,,3,40.0,1,,3
5761.0,No,2004.0,2.0,14.0,10.0,30.0,22.1,11.0,5.4,5.4,5.2,5.4,,PAKISTAN,,"PAKISTAN:  BALAKOT, BATGRAM, MANSEHRA",34.774,73.21600000000001,60,40.0,1,,3,40.0,1,,3
9734.0,Tsu,-60.0,,,,,,,6.7,,6.7,,9.0,PORTUGAL,,PORTUGAL:  CABO SAN VICENTE,36.0,-10.0,130,,,,,,,,3
704.0,Tsu,1531.0,1.0,26.0,,,,,7.7,,7.7,,10.0,PORTUGAL,,PORTUGAL:  LISBON,38.7,-9.1,130,,,,3,,,,3
724.0,No,1551.0,1.0,28.0,,,,,,,,,9.0,PORTUGAL,,PORTUGAL:  LISBON,38.7,-9.1,130,,,,3,,,,3
2028.0,No,1858.0,11.0,11.0,6.0,15.0,,,,,,,10.0,PORTUGAL,,PORTUGAL:  SETUBAL,38.2,-9.0,130,,,,3,,,,3
435.0,No,1201.0,4.0,25.0,14.0,,,,,,,,8.0,SLOVENIA,,BALKANS NW:  SLOVENIA:  STYRIA,46.4,15.3,130,,,,3,,,,3
671.0,No,1509.0,9.0,14.0,0.0,15.0,,,,,,,8.0,SLOVENIA,,"BALKANS NW:  SLOVENIA:  BLED,SLATNA,BEGUNJE",46.4,14.1,130,,,,3,,,,3
677.0,Tsu,1511.0,3.0,26.0,14.0,30.0,,7.0,6.5,,6.5,,10.0,SLOVENIA,,"BALKANS NW:  SLOVENIA:  IDRIJA,SKOFJA LOKA",46.2,13.433,130,,,,3,,,,3
2467.0,No,1895.0,4.0,14.0,20.0,17.0,30.0,16.0,6.1,,6.1,,9.0,SLOVENIA,,BALKANS NW:  SLOVENIA:  LJUBLJANA,46.1,14.5,130,,,,3,,,,3
4317.0,No,1964.0,5.0,7.0,5.0,45.0,,33.0,6.0,,,,,TANZANIA,,TANZANIA,-4.0,34.9,10,19.0,1,,3,19.0,1,,3
117.0,No,460.0,7.0,22.0,,,,,,,,,12.0,THAILAND,,THAILAND:  YONOK-NAGABANDHU,20.3,100.0,60,,,,3,,,,3
3167.0,No,1920.0,12.0,17.0,18.0,59.0,49.0,10.0,6.0,,6.0,,8.0,ARGENTINA,,ARGENTINA:  MENDOZA,-32.7,-68.4,160,,,,3,,,,3
7446.0,No,1930.0,12.0,24.0,6.0,2.0,50.0,30.0,6.0,,6.0,,8.0,ARGENTINA,,ARGENTINA:  LA POMA,-24.7,-66.3,160,,3,,3,,3,,3
9789.0,No,1566.0,5.0,,,,,,,,,,,GUATEMALA,,GUATEMALA:  ANTIGUA,14.6,-90.7,100,,,,3,,,,3
1506.0,No,1791.0,,,,,,,,,,,,GUATEMALA,,GUATEMALA:  SAN MARCOS,14.6,-91.5,100,,,,3,,,,3
1622.0,No,1816.0,7.0,22.0,15.0,30.0,,33.0,7.5,,7.5,,9.0,GUATEMALA,,GUATEMALA:  SOLOMA,15.5,-91.5,100,,,,3,,,,3
10208.0,No,1870.0,6.0,12.0,,,,,,,,,,GUATEMALA,,GUATEMALA:  CHIQUIMULILLA,14.083,-90.383,100,,,,3,,,,3
2219.0,No,1874.0,9.0,3.0,3.0,2.0,,,,,,,,GUATEMALA,,"GUATEMALA:  ANTIGUA,CHIMALTENANGO,AMATITLAN",14.5,-90.7,100,,,,3,,,,3
2618.0,Tsu,1902.0,4.0,19.0,2.0,23.0,30.0,33.0,7.5,,7.5,,,GUATEMALA,,"GUATEMALA:  QUEZALTENANGO, SAN MARCOS",14.0,-91.0,100,,,,3,,,,3
6362.0,Tsu,1950.0,10.0,23.0,16.0,13.0,20.0,65.0,7.5,7.5,7.1,,,GUATEMALA,,GUATEMALA:  SAN MARCOS,14.31,-91.917,100,,,,3,,,,3
5306.0,No,1991.0,9.0,18.0,9.0,48.0,13.1,5.0,6.2,,6.2,5.7,6.0,GUATEMALA,,"GUATEMALA:  GUATEMALA CITY, PACHUTA, SOLOLA",14.645999999999999,-90.986,100,200.0,3,,3,200.0,3,,3
9942.0,Tsu,2012.0,11.0,7.0,16.0,35.0,46.9,24.0,7.3,7.3,7.4,6.6,,GUATEMALA,,"GUATEMALA:  SAN MARCOS, SAN CRISTOBAL COCHU",13.988,-91.895,100,155.0,3,,3,155.0,3,,3
10253.0,No,2017.0,6.0,14.0,7.0,29.0,5.0,94.0,6.9,6.9,,6.5,,GUATEMALA,,"GUATEMALA: QUETZALTENANGO, SUCHITEPEQUEZ; MEXICO",14.982000000000001,-91.988,100,30.0,1,,3,30.0,1,,3
5983.0,Tsu,1674.0,2.0,17.0,11.0,30.0,,40.0,6.8,,6.8,,,INDONESIA,,"INDONESIA:  AMBON ISLAND, SERAM ISLAND",-3.75,127.75,170,35.0,1,,3,41.0,1,,3
5994.0,Tsu,1710.0,3.0,6.0,,,,,,,,,,INDONESIA,,INDONESIA:  BANDANEIRA,-4.53,129.9,170,,,,3,,,,3
9532.0,Tsu,1770.0,,,,,,,7.0,,7.0,,,INDONESIA,,INDONESIA:  SUMATRA:,-5.0,102.0,60,,,,3,,,,3
6068.0,Tsu,1814.0,,,,,,,,,,,,INDONESIA,,"INDONESIA:  TIMOR ISLAND, KUPANG, KISSAR ISLAND",-10.217,123.633,170,,,,3,,,,3
1722.0,Tsu,1828.0,12.0,29.0,,,,,,,,,9.0,INDONESIA,,INDONESIA:  SULAWESI,-7.0,119.0,170,,,,3,,,,3
1773.0,No,1834.0,10.0,10.0,,,,,,,,,9.0,INDONESIA,,"INDONESIA:  JAVA:  BOGOR, CINAJUR",-6.7,107.0,170,,,,3,,,,3
1819.0,Tsu,1840.0,1.0,4.0,,,,150.0,7.0,,7.0,,9.0,INDONESIA,,INDONESIA:  JAVA:  PURWOREJO,-8.0,110.5,170,,,,3,,,,3
6054.0,Tsu,1843.0,1.0,5.0,,,,70.0,7.3,,7.3,,,INDONESIA,,SW. SUMATRA,1.5,98.0,170,,,,3,,,,3
1934.0,Tsu,1852.0,11.0,25.0,22.0,40.0,,100.0,8.3,,8.3,,9.0,INDONESIA,,INDONESIA:  MALUKU:  BANDANAIRA,-5.25,129.75,170,,,,3,,,,3
1995.0,Tsu,1856.0,3.0,2.0,,,,,,,,,,INDONESIA,,INDONESIA:  SANGIHE PULAU (VOLCANIC),3.67,125.5,170,,,,,,2,,3
6131.0,Tsu,1858.0,12.0,13.0,,,,,7.3,,7.3,,,INDONESIA,,INDONESIA:  N. MOLUCCAS ISLANDS,1.0,126.0,170,,,,1,,,,3
6142.0,Tsu,1861.0,3.0,9.0,,,,20.0,7.0,,7.0,,,INDONESIA,,INDONESIA:  SW. SUMATRA,0.009000000000000001,98.0,170,,,,2,,,,3
2086.0,Tsu,1864.0,5.0,23.0,,,,,7.8,,7.8,,7.0,INDONESIA,,INDONESIA:   IRIAN JAYA:  MANOKWARI,-1.0,135.0,170,,,,3,,,,3
2117.0,No,1867.0,6.0,10.0,,,,,,,,,9.0,INDONESIA,,"INDONESIA:  JAVA:  JOGYAKARTA, SURAKARTA",-7.8,110.4,170,,,,3,,,,3
2240.0,No,1875.0,10.0,25.0,,,,,,,,,8.0,INDONESIA,,INDONESIA:  W JAVA:  KUNINGAN,-6.9,108.3,170,,,,3,,,,3
6229.0,Tsu,1899.0,9.0,29.0,17.0,3.0,,,7.8,,7.8,,,INDONESIA,,INDONESIA:  BANDA SEA,-3.0,128.5,170,300.0,3,,3,300.0,3,,3
2800.0,Tsu,1907.0,1.0,4.0,5.0,19.0,12.0,50.0,7.8,,7.8,,,INDONESIA,,"INDONESIA:  NW SUMATRA:  GUNUNGSITOLi, BARUS",2.0,94.5,170,,,,3,,,,3
2868.0,Tsu,1909.0,6.0,3.0,18.0,40.0,48.0,40.0,7.6,,7.6,,,INDONESIA,,"INDONESIA:  SW SUMATRA:  KERINTJI, REDJANGLEBONG",-2.0,101.0,170,,,,3,,,,3
3064.0,No,1916.0,9.0,11.0,6.0,36.0,30.0,100.0,7.3,,7.3,,,INDONESIA,,INDONESIA,-9.0,113.0,170,,,,3,,,,3
3300.0,No,1926.0,12.0,13.0,,,,,,,,,9.0,INDONESIA,,"INDONESIA:  JAVA:  PRUPUK,MARGARSARI,DUBUKTENGAH",-7.1,109.0,170,,2,,3,,2,,3
3339.0,Tsu,1927.0,12.0,1.0,4.0,37.0,27.0,,6.3,,6.3,,7.0,INDONESIA,,INDONESIA:  SULAWESI:  DONGGALA,-0.7,119.7,170,,,,2,50.0,1,,3
3487.0,No,1932.0,5.0,14.0,13.0,11.0,,,7.4,7.4,8.3,,7.0,INDONESIA,,"INDONESIA:  SULAWESI:  KAKAS,LANGOWAN,POSO,TONDANO",0.5,126.0,170,115.0,2,,3,115.0,2,,3
3600.0,No,1937.0,9.0,27.0,8.0,55.0,10.0,70.0,7.2,,,,9.0,INDONESIA,,"INDONESIA:  JAVA:  JOGYAKARTA:  KLUMPIT,PRAMBANAN",-9.4,110.2,170,,,,3,,,,3
3619.0,Tsu,1938.0,5.0,19.0,17.0,8.0,21.0,,7.6,,7.6,,9.0,INDONESIA,,INDONESIA:  SULAWESI ISLAND,-1.0,120.0,170,,,,3,,,,3
3749.0,No,1943.0,7.0,23.0,14.0,53.0,9.0,90.0,8.1,,8.1,,8.0,INDONESIA,,INDONESIA:   JAVA:  JOGYAKARTA,-9.5,110.0,170,2096.0,4,,3,2096.0,4,,3
3955.0,Tsu,1950.0,10.0,8.0,3.0,23.0,9.0,60.0,7.6,,7.6,,,INDONESIA,,INDONESIA:  SERAM,-3.8,128.3,170,,,,,,,,3
4132.0,Tsu,1957.0,6.0,22.0,23.0,50.0,23.0,33.0,7.3,,7.3,,,INDONESIA,,INDONESIA:  NEW GUINEA:  IRIAN JAYA,-1.5,137.0,170,,,,3,,,,3
4313.0,Tsu,1964.0,4.0,2.0,1.0,11.0,51.0,130.0,7.0,,7.0,5.6,7.0,INDONESIA,,INDONESIA:  BANDA ACEH,5.9,95.7,60,,,,3,,,,3
4394.0,No,1967.0,2.0,19.0,22.0,14.0,35.3,80.0,6.8,,6.8,,9.0,INDONESIA,,"INDONESIA:  JAVA:  DAMPIT,GONDANG,TRENGGALEK",-9.2,113.1,170,300.0,3,,3,300.0,3,,3
4397.0,Tsu,1967.0,4.0,12.0,4.0,51.0,50.2,100.0,6.1,,6.1,,,INDONESIA,,"INDONESIA-MALAYSIA:  N SUMATERA,MALAY PENINSULA",5.5,97.3,170,,,,3,,,,3
4454.0,Tsu,1968.0,8.0,14.0,22.0,14.0,19.4,23.0,7.4,,,,8.0,INDONESIA,,"INDONESIA:  SULAWESI:  TAMBU,COAST OF MAPAGA",0.2,119.8,170,,,,,58.0,2,,3
4476.0,Tsu,1969.0,2.0,23.0,0.0,36.0,56.6,13.0,7.4,,7.4,,,INDONESIA,,"INDONESIA:  SULAWESI:  PARASANGA, PALETOANG",-3.1,118.9,170,97.0,2,,3,97.0,2,,3
4568.0,No,1971.0,6.0,16.0,14.0,44.0,22.5,35.0,5.2,,,5.2,,INDONESIA,,"INDONESIA:  JAVA:  BUARAN,BANTAR KAWSUN,JIPANG",-7.2,109.1,170,6.0,1,,3,6.0,1,,3
4729.0,No,1976.0,6.0,25.0,19.0,18.0,56.9,33.0,7.1,,7.1,6.1,,INDONESIA,,INDONESIA:  NEW GUINEA:  IRIAN JAYA,-4.603,140.091,170,,,,3,,,,3
4842.0,Tsu,1979.0,9.0,12.0,5.0,17.0,51.4,5.0,7.9,,7.9,6.3,,INDONESIA,,INDONESIA:  NEW GUINEA:  IRIAN JAYA,-1.679,136.04,170,,3,,3,,3,,3
4851.0,No,1979.0,11.0,2.0,15.0,53.0,3.5,62.0,6.1,,6.1,,,INDONESIA,,INDONESIA:  JAVA,-7.656000000000001,108.25200000000001,170,200.0,3,16.0,3,200.0,3,16.0,3
4866.0,No,1979.0,12.0,15.0,0.0,2.0,41.6,33.0,6.6,,6.6,5.8,,INDONESIA,,INDONESIA:  S SUMATERA,-3.299,102.712,170,162.0,3,,2,162.0,3,,3
5090.0,No,1986.0,1.0,29.0,11.0,56.0,34.6,33.0,5.0,,,5.0,,INDONESIA,,"INDONESIA:  SUMATERA:  S, HAHAT, MUARAENIM",-3.904,103.461,170,2.0,1,,3,2.0,1,,3
5231.0,No,1990.0,4.0,18.0,13.0,39.0,19.0,26.0,7.6,7.6,7.4,6.2,,INDONESIA,,INDONESIA:  MINAHASSA PENINSULA: BOLAANG-GORONTALO,1.186,122.85700000000001,170,25.0,1,,3,25.0,1,,3
5251.0,No,1990.0,7.0,6.0,0.0,16.0,20.4,14.0,4.8,,4.8,5.8,,INDONESIA,,"INDONESIA:  JAVA:  W, KUNINGAN, MAJALENGA",-6.904,108.12,170,103.0,3,,3,103.0,3,,3
5294.0,No,1991.0,6.0,20.0,5.0,18.0,52.5,31.0,7.5,7.5,7.0,6.2,6.0,INDONESIA,,"INDONESIA:  MINAHASSA:  GORONTALO, MAMADO",1.196,122.787,170,,,,3,,,,3
5296.0,No,1991.0,7.0,4.0,11.0,43.0,10.4,29.0,6.5,,6.5,6.2,,INDONESIA,,"INDONESIA:  TIMOR:  KALABAHI, DILI",-8.099,124.681,170,181.0,3,7.7,3,181.0,3,7.7,3
5315.0,No,1992.0,2.0,4.0,1.0,58.0,39.7,58.0,4.4,,4.4,5.0,,INDONESIA,,"INDONESIA:  JAWA, BREBES",-7.138,109.06700000000001,170,1.0,1,,3,1.0,1,,3
5560.0,No,2000.0,6.0,4.0,16.0,28.0,26.1,33.0,7.9,7.9,8.0,6.8,6.0,INDONESIA,,"INDONESIA:  SUMATRA:  BENGKULU, ENGGANO",-4.721,102.087,170,2174.0,4,6.0,3,2174.0,4,6.0,3
5656.0,Tsu,2002.0,10.0,10.0,10.0,50.0,20.5,10.0,7.6,7.6,7.7,6.5,,INDONESIA,,"INDONESIA: NEW GUINEA: MANOKWARI, ORANSBARI, RANSIKI",-1.757,134.297,170,632.0,3,,3,632.0,3,,3
5662.0,No,2002.0,11.0,2.0,1.0,26.0,10.7,30.0,7.3,7.3,7.6,6.2,,INDONESIA,,INDONESIA:  SUMATERA:  SIMEULUE,2.824,96.085,170,65.0,2,,3,65.0,2,,3
5752.0,No,2004.0,1.0,1.0,20.0,59.0,31.9,45.0,5.8,5.8,5.4,5.5,6.0,INDONESIA,,"INDONESIA:  BALI, LOMBOK",-8.31,115.788,170,29.0,1,12.0,3,29.0,1,12.0,3
5810.0,Tsu,2004.0,11.0,11.0,21.0,26.0,41.1,10.0,7.5,7.5,7.3,6.5,,INDONESIA,,INDONESIA:  KEPULAUAN ALOR,-8.152000000000001,124.868,170,400.0,3,,3,400.0,3,,3
7444.0,No,2006.0,12.0,17.0,21.0,39.0,17.4,30.0,5.8,5.8,5.8,5.5,,INDONESIA,,"INDONESIA:  SUMATERA:  NORTHERN, MUARASIPONGI",0.626,99.859,170,100.0,2,,3,100.0,2,,3
7481.0,No,2007.0,3.0,6.0,3.0,49.0,38.9,19.0,6.4,6.4,6.4,5.9,8.0,INDONESIA,,INDONESIA:  SUMATRA:  SOUTHERN,-0.493,100.49799999999999,170,826.0,3,,3,826.0,3,,3
7574.0,Tsu,2007.0,9.0,12.0,11.0,10.0,26.8,34.0,8.4,8.4,8.5,6.9,,INDONESIA,,INDONESIA:  SUMATRA,-4.438,101.367,60,161.0,3,,3,161.0,3,,3
8191.0,Tsu,2008.0,11.0,16.0,17.0,2.0,32.7,30.0,7.3,7.3,7.0,6.5,,INDONESIA,,INDONESIA:  MINAHASSA PENINSULA,1.271,122.09100000000001,170,77.0,2,,3,77.0,2,,3
8204.0,Tsu,2009.0,1.0,3.0,19.0,43.0,50.6,17.0,7.6,7.6,7.5,6.6,,INDONESIA,,PAPUA NEW GUINEA:  NEAR NORTH COAST,-0.414,132.885,170,250.0,3,,3,250.0,3,,3
8386.0,No,2009.0,9.0,2.0,7.0,55.0,1.0,46.0,7.0,7.0,7.0,6.8,,INDONESIA,,INDONESIA:  JAVA,-7.782,107.29700000000001,170,1297.0,3,,3,1297.0,3,,3
8552.0,No,2009.0,10.0,1.0,1.0,52.0,27.3,10.0,6.6,6.6,6.7,5.9,,INDONESIA,,INDONESIA:  SUMATRA:  SOUTHERN:  KERINCI,-2.515,101.501,170,,,10.0,3,,,10.0,3
9292.0,No,2010.0,6.0,16.0,3.0,16.0,27.5,18.0,7.0,7.0,7.1,6.7,6.0,INDONESIA,,INDONESIA: NEW GUINEA:  IRIAN JAYA: JAPEN,-2.174,136.543,170,,,,3,,,,3
10006.0,No,2013.0,6.0,22.0,5.0,42.0,39.8,47.0,5.1,5.1,,5.1,,INDONESIA,,INDONESIA:  LOMBOK ISLAND,-8.305,116.05799999999999,60,50.0,1,,3,50.0,1,,3
10005.0,No,2013.0,7.0,2.0,7.0,37.0,2.6,13.0,6.1,6.1,6.2,5.9,,INDONESIA,,INDONESIA:  BANDA ACEH,4.645,96.665,60,2500.0,4,,3,2500.0,4,,3
10343.0,No,2015.0,11.0,4.0,3.0,44.0,19.0,20.0,6.5,6.5,,,5.0,INDONESIA,,INDONESIA:  EAST NUSA TENGGARA:  ALOR,-8.338,124.875,170,,,9.0,3,,,9.0,3
10349.0,No,2018.0,7.0,28.0,22.0,47.0,37.0,6.0,6.4,6.4,,,,INDONESIA,,INDONESIA:  LOMBOK ISLAND,-8.274,116.491,60,355.0,3,,3,355.0,3,,3
3190.0,No,1922.0,2.0,16.0,3.0,14.0,48.0,,6.4,,6.4,,,NICARAGUA,,NICARAGUA,11.7,-70.85,100,,,,3,,,,3
3974.0,Tsu,1951.0,8.0,3.0,0.0,23.0,58.0,100.0,6.0,,6.0,,,NICARAGUA,,NICARAGUA:  GULF OF FONSECA:  POTOSI,13.0,-87.5,100,,,,3,,,,3
3975.0,No,1951.0,8.0,6.0,8.0,8.0,56.0,100.0,5.5,,5.5,,,NICARAGUA,,NICARAGUA:  GULF OF FONSECA:  JINOTEGA,13.0,-87.5,100,,,,3,,,,3
5569.0,No,2000.0,7.0,6.0,19.0,30.0,20.3,33.0,5.4,5.4,5.1,5.0,,NICARAGUA,,NICARAGUA:  MASAYA,11.884,-85.988,100,42.0,1,,3,42.0,1,,3
1541.0,No,1797.0,12.0,14.0,,,,,,,,,9.0,VENEZUELA,,"VENEZUELA:  CUMANA, CARIACO",10.6,-64.1,160,,,,3,,,,3
1605.0,Tsu,1812.0,3.0,26.0,20.0,7.0,,33.0,7.7,,,,10.0,VENEZUELA,,VENEZUELA:  LA GUAIRA,10.6,-66.9,160,,,,3,,,,3
1948.0,Tsu,1853.0,7.0,15.0,,,,14.0,6.7,,6.7,,9.0,VENEZUELA,,VENEZUELA:  CUMANA,10.5,-64.2,90,,,,3,,,,3
2256.0,No,1878.0,4.0,12.0,0.0,41.0,,13.0,5.9,,5.9,,9.0,VENEZUELA,,"VENEZUELA:  CUA, CHARALLAVE, SAN DIEGO",10.3,-66.8,160,,,,3,,,,3
2187.0,No,1872.0,1.0,28.0,7.0,,,7.0,5.7,,5.7,,10.0,AZERBAIJAN,,AZERBAIJAN:  SHEMAKHA (SEMACHA),40.6,48.7,40,,,,3,,,,3
9894.0,No,2012.0,5.0,7.0,4.0,40.0,27.7,11.0,5.7,5.7,5.7,5.7,,AZERBAIJAN,,AZERBAIJAN:  ZAGATALA,41.549,46.788999999999994,40,50.0,1,,3,50.0,1,,3
1368.0,Tsu,1762.0,4.0,2.0,,,,,,,,,11.0,BANGLADESH,,"BANGLADESH:  CHITTAGONG, DACCA, ARRACAN",22.0,92.0,60,,,,3,,,,3
3414.0,No,1930.0,7.0,2.0,21.0,3.0,42.0,,7.1,,7.1,,9.0,BANGLADESH,,"BANGLADESH:  DHUBRI,ASSAM",25.5,90.0,60,,,,3,,,,3
5526.0,No,1999.0,7.0,22.0,10.0,42.0,11.7,10.0,4.2,,4.2,5.2,,BANGLADESH,,"BANGLADESH:  MAHESHKHALI ISLAND, COX'S BAZAAR",21.544,91.895,60,200.0,3,,3,200.0,3,,3
6119.0,Tsu,1854.0,8.0,7.0,,,,,7.2,,7.2,,,COSTA RICA,,COSTA RICA-PANAMA,8.5,-83.0,100,,,,,,,,3
2382.0,No,1888.0,12.0,30.0,10.0,12.0,,,,,,,8.0,COSTA RICA,,"COSTA RICA:  SAN JOSE, ALA JUELA, HEREDIA",9.95,-84.1,90,,,,3,,,,3
5271.0,No,1990.0,12.0,22.0,17.0,27.0,54.8,17.0,5.7,,5.7,5.3,8.0,COSTA RICA,,"COSTA RICA:  ALAJUELA, SANTIAGO DE PURISCAL",9.869,-84.302,100,350.0,3,19.5,3,350.0,3,19.5,3
5812.0,No,2004.0,11.0,20.0,8.0,7.0,22.0,16.0,6.4,6.4,6.3,6.2,,COSTA RICA,,"COSTA RICA:  SAN JOSE, PARRITA, QUEPOS",9.602,-84.17200000000001,100,,2,,3,,2,,3
8210.0,No,2009.0,1.0,8.0,19.0,21.0,35.6,14.0,6.1,6.1,6.0,5.7,,COSTA RICA,,COSTA RICA:  LA PAZ,10.165,-84.197,100,100.0,2,,3,100.0,2,,3
2919.0,No,1911.0,1.0,3.0,23.0,25.0,45.0,25.0,7.7,7.7,8.4,,10.0,KAZAKHSTAN,,"KAZAKHSTAN:  ALMA-ATA, TURKESTAN",43.5,77.5,40,,,,3,,,,3
4537.0,No,1970.0,6.0,5.0,4.0,53.0,6.4,20.0,6.6,,6.6,,,KAZAKHSTAN,,KAZAKHSTAN:  ALMA-ATA,42.5,78.8,40,,,,3,,,,3
5246.0,No,1990.0,6.0,14.0,12.0,47.0,28.8,58.0,6.8,,6.8,6.1,5.0,KAZAKHSTAN,,"KAZAKHSTAN:  UST, ZAYSAN",47.869,85.07600000000001,40,,,,3,,,,3
25.0,No,-250.0,,,,,,20.0,6.7,,6.7,,9.0,KYRGYZSTAN,,KYRGYZSTAN:  CHIGUCHIN,42.7,77.5,40,,,,3,,,,3
5267.0,No,1990.0,12.0,1.0,18.0,9.0,28.8,29.0,4.6,,4.6,5.0,6.0,KYRGYZSTAN,,KYRGYZSTAN:  UZGEN,40.854,73.553,40,,,,3,,,,3
7745.0,No,2008.0,1.0,1.0,6.0,32.0,27.9,6.0,5.6,5.6,5.4,5.8,,KYRGYZSTAN,,KYRGYZSTAN:  OSH,40.288000000000004,72.985,40,,,,3,,,,3
2821.0,No,1907.0,10.0,21.0,4.0,23.0,36.0,35.0,7.4,,7.4,,9.0,TAJIKISTAN,,TAJIKISTAN:   KARATAG,38.5,67.9,40,,,,3,,,,3
7868.0,No,1911.0,2.0,18.0,18.0,41.0,14.0,26.0,7.4,,7.4,,,TAJIKISTAN,,"TAJIKISTAN:  USOY, BARCHIDIV, POSOR, NISUR",38.2,72.8,40,,,,3,,,,3
4964.0,No,1983.0,2.0,26.0,20.0,7.0,49.9,49.0,5.2,,5.2,5.3,7.0,TAJIKISTAN,,"TAJIKISTAN:  GARM, KHAZORA",38.841,70.727,40,,,,3,,,,3
202.0,No,818.0,5.0,15.0,,,,50.0,7.5,,7.5,,8.0,AFGHANISTAN,,AFGHANISTAN; INDIA:  HINDU-KUSH; KAZAHKSTAN:  BALKHA,36.8,66.2,40,,,,3,,,,3
667.0,No,1505.0,7.0,6.0,,,,,,,,,12.0,AFGHANISTAN,,AFGHANISTAN:  KABUL,34.5,69.2,40,,,,3,,,,3
3602.0,No,1937.0,11.0,14.0,10.0,58.0,12.0,240.0,7.2,,7.2,,7.0,AFGHANISTAN,,AFGHANISTAN:  HINDU KUSH,36.5,70.5,40,,,,3,,,,3
5280.0,No,1991.0,4.0,18.0,9.0,18.0,30.4,33.0,5.1,,5.1,5.4,7.0,AFGHANISTAN,,AFGHANISTAN:  BADAKHSTAN PROVINCE,37.457,68.273,40,,3,,3,,3,,3
5495.0,No,1998.0,5.0,30.0,6.0,22.0,28.9,33.0,6.6,6.6,6.9,5.9,,AFGHANISTAN,,"AFGHANISTAN:  BADAKHSHAN, TAKHAR",37.106,70.11,40,,4,10.0,3,,4,10.0,3
5516.0,No,1999.0,2.0,11.0,14.0,8.0,51.6,33.0,6.0,6.0,5.8,5.4,,AFGHANISTAN,,"AFGHANISTAN:  LOWGAR, VARDAK, KABUL",34.259,69.36399999999999,40,500.0,3,,3,500.0,3,,3
5624.0,No,2002.0,3.0,3.0,12.0,8.0,19.7,226.0,7.4,7.4,,6.6,,AFGHANISTAN,,"AFGHANISTAN:  HINDU KUSH:  SAMANGHAN, KABUL, RUSTAQ",36.501999999999995,70.482,40,,2,,3,,2,,3
5792.0,No,2004.0,7.0,18.0,8.0,31.0,45.8,10.0,5.2,5.2,4.8,5.1,,AFGHANISTAN,,AFGHANISTAN: PAKTIA PROVINCE,33.426,69.524,40,40.0,1,,3,40.0,1,,3
6562.0,Tsu,1859.0,12.0,9.0,2.0,0.0,,,7.0,,7.0,,,EL SALVADOR,,EL SALVADOR; GUATEMALA; NICARAGUA,13.7,-89.8,100,,,,3,,,,3
2263.0,No,1878.0,10.0,2.0,,,,,,,,,,EL SALVADOR,,EL SALVADOR:  JUCUAPA,13.5,-88.4,100,,,,3,,,,3
2614.0,Tsu,1902.0,2.0,26.0,,,,,7.0,,7.0,,,EL SALVADOR,,EL SALVADOR-GUATEMALA,13.5,-89.5,100,,,,,100.0,2,,3
6884.0,No,1919.0,4.0,28.0,6.0,45.0,45.0,,5.9,,5.9,,,EL SALVADOR,,EL SALVADOR:  SAN SALVADOR,13.69,-89.19,100,,,,3,,,,3
3970.0,No,1951.0,5.0,6.0,23.0,8.0,,100.0,6.5,,,,,EL SALVADOR,,EL SALVADOR:  JUCUAPA,13.0,-87.8,100,,,23.0,3,,,23.0,3
1973.0,Tsu,1855.0,1.0,23.0,9.0,,,33.0,8.0,,8.0,,,NEW ZEALAND,,"NEW ZEALAND:  WELLINGTON,WAIOURU,WANGANUI,OTAKI",-41.25,175.0,170,,,,3,,,,3
5962.0,Tsu,1627.0,9.0,14.0,,,,,8.0,,8.0,,10.0,PHILIPPINES,,PHILIPPINES:  W. LUZON ISLAND:  CAGAYAN:  BANGUI,18.4,121.6,170,,,,3,,,,3
912.0,No,1628.0,,,,,,,,,,,9.0,PHILIPPINES,,"PHILIPPINES:  LUZON:  CAMALIG, ALBAY",13.2,123.7,170,,,,3,,,,3
1205.0,Tsu,1716.0,9.0,24.0,,,,,,,,,7.0,PHILIPPINES,,"PHILIPPINES:  TAAL, MANILA, RIZAL, LAGUNA, CAVITE",14.002,120.993,170,,,,3,,,,3
